MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-5-31,19,14,9,3,-2,-5,66,38,19,1015,1013,1008,24,24,24,37,16,48,0.00,3,Rain,310<br />
2002-6-1,19,10,2,0,-2,-6,65,39,24,1019,1016,1014,24,24,24,19,8,,0.00,5,,239<br />
2002-6-2,19,14,10,4,2,-1,58,42,32,1015,1015,1014,24,24,24,23,8,,0.00,7,Rain,323<br />
2002-6-3,21,13,6,6,4,2,81,53,33,1017,1016,1013,24,23,16,21,11,27,0.00,6,Rain,213<br />
2002-6-4,25,16,6,8,4,0,87,49,21,1014,1012,1009,24,23,13,37,13,50,0.00,5,Rain,209<br />
2002-6-5,25,17,8,10,5,1,71,48,26,1008,1005,1002,24,24,24,39,16,52,0.00,6,Rain,298<br />
2002-6-6,17,12,7,6,1,-5,93,51,22,1011,1007,1005,24,24,24,29,18,39,0.00,6,Rain,304<br />
2002-6-7,17,8,0,-1,-3,-6,69,41,20,1016,1013,1012,24,24,24,24,11,35,0.00,3,Rain,275<br />
2002-6-8,18,9,1,3,1,-3,87,53,30,1025,1023,1018,24,24,24,29,13,35,0.00,5,,5<br />
2002-6-9,20,14,9,8,6,3,87,59,37,1027,1024,1022,24,24,24,37,13,48,0.00,5,Rain,9<br />
2002-6-10,21,11,1,7,2,-1,93,52,24,1022,1020,1015,24,23,19,23,8,35,0.00,5,Fog,67<br />
2002-6-11,22,13,5,5,0,-3,70,40,19,1016,1014,1013,24,24,19,24,8,34,0.00,6,Rain,14<br />
2002-6-12,26,14,3,3,-1,-2,70,37,16,1019,1019,1017,24,24,19,16,8,,0.00,1,,280<br />
2002-6-13,27,16,6,6,3,-1,66,39,24,1022,1021,1020,24,18,13,26,11,27,0.00,3,,28<br />
2002-6-14,25,18,11,9,6,3,77,46,27,1023,1020,1016,24,21,16,16,8,,0.00,4,Rain,193<br />
2002-6-15,29,17,6,10,6,1,76,45,23,1016,1013,1009,24,24,19,27,10,39,0.00,3,,185<br />
2002-6-16,28,18,9,11,8,6,87,53,28,1010,1009,1007,24,22,19,35,11,34,0.00,4,,321<br />
2002-6-17,18,13,8,12,8,5,93,76,67,1009,1006,1004,24,19,13,29,13,34,0.00,7,,333<br />
2002-6-18,13,10,7,7,6,5,87,77,63,1010,1009,1008,24,21,8,13,8,,0.00,7,Rain,342<br />
2002-6-19,21,12,3,8,5,2,93,66,39,1014,1012,1010,24,21,8,34,10,48,0.00,4,Fog,253<br />
2002-6-20,23,14,5,8,5,3,87,54,29,1017,1016,1014,24,24,24,21,10,,0.00,3,,226<br />
2002-6-21,26,17,8,7,5,3,81,45,23,1015,1014,1014,24,19,16,19,11,29,0.00,1,,240<br />
2002-6-22,30,18,6,6,4,3,81,41,18,1017,1014,1011,24,24,19,29,13,40,0.00,0,,150<br />
2002-6-23,30,21,13,13,9,4,67,45,29,1011,1010,1007,24,24,24,32,18,40,0.00,6,,166<br />
2002-6-24,25,20,16,13,12,9,82,59,36,1014,1011,1008,24,24,19,23,13,,0.00,6,Rain,87<br />
2002-6-25,28,21,15,13,10,8,72,51,28,1016,1015,1014,24,23,19,16,10,,0.00,5,,220<br />
2002-6-26,33,22,11,13,9,7,76,46,23,1014,1012,1007,24,24,24,16,6,,0.00,4,,174<br />
2002-6-27,32,24,17,15,12,9,72,52,27,1007,1004,1001,24,23,13,40,13,61,0.00,6,Rain-Thunderstorm,225<br />
2002-6-28,20,17,13,14,12,10,82,71,59,1003,1003,1002,24,24,19,24,13,,0.00,6,Rain,328<br />
2002-6-29,23,16,9,13,11,7,94,76,50,1004,1000,998,24,19,8,37,10,50,0.00,7,Rain-Thunderstorm,108<br />
2002-6-30,21,14,8,10,6,3,88,60,33,1009,1008,1005,24,24,24,40,18,60,0.00,4,Rain,267<br />
2002-7-1,19,12,5,4,1,-2,76,44,24,1011,1009,1008,24,24,24,34,18,47,0.00,4,,274<br />
2002-7-2,21,13,5,3,1,-1,66,44,25,1017,1014,1011,24,24,24,34,16,37,0.00,2,,292<br />
2002-7-3,25,13,2,7,3,0,87,51,28,1020,1014,1007,24,24,24,35,16,48,0.00,5,Rain,135<br />
2002-7-4,20,14,8,10,6,2,87,60,34,1010,1006,1004,24,24,24,34,13,48,0.00,4,Rain-Thunderstorm,319<br />
2002-7-5,20,11,2,7,3,0,93,57,28,1016,1012,1009,24,24,24,32,13,50,0.00,3,Fog,260<br />
2002-7-6,23,13,3,6,3,-1,75,48,27,1022,1020,1017,24,24,24,13,5,,0.00,1,,260<br />
2002-7-7,29,17,5,7,4,1,76,44,21,1023,1021,1018,24,24,24,21,6,29,0.00,2,,141<br />
2002-7-8,24,20,16,11,6,2,72,41,31,1020,1018,1016,24,24,19,39,24,52,0.00,7,Rain,125<br />
2002-7-9,26,18,11,14,11,8,94,65,34,1026,1024,1020,24,24,24,14,8,,0.00,5,,296<br />
2002-7-10,30,21,12,14,12,9,88,56,33,1025,1022,1017,24,24,19,29,14,27,0.00,1,,177<br />
2002-7-11,33,23,13,17,14,10,82,56,29,1017,1014,1011,24,24,24,21,11,,0.00,2,,2<br />
2002-7-12,33,24,16,16,13,10,82,53,26,1014,1012,1011,24,24,24,21,8,,0.00,1,,350<br />
2002-7-13,32,23,14,17,13,11,82,54,33,1013,1010,1005,24,24,24,21,10,,0.00,5,Rain-Thunderstorm,54<br />
2002-7-14,23,19,14,17,13,9,83,66,46,1008,1005,1002,24,24,24,39,13,52,0.00,5,Rain-Thunderstorm,328<br />
2002-7-15,27,18,9,12,8,5,88,57,26,1013,1012,1009,24,24,24,13,8,,0.00,3,,319<br />
2002-7-16,28,18,9,10,7,4,76,46,32,1018,1015,1012,24,24,24,26,13,37,0.00,2,,112<br />
2002-7-17,32,24,17,17,11,6,60,46,31,1013,1011,1008,24,24,19,37,19,52,0.00,2,Thunderstorm,101<br />
2002-7-18,28,21,15,15,13,11,88,66,39,1014,1012,1010,24,24,19,19,13,,0.00,6,Rain-Thunderstorm,355<br />
2002-7-19,25,20,15,17,15,13,100,81,54,1014,1011,1008,24,20,10,21,8,34,0.00,7,Rain-Thunderstorm,20<br />
2002-7-20,20,16,12,13,9,7,88,65,43,1019,1015,1013,24,24,24,42,19,53,0.00,6,Rain,300<br />
2002-7-21,22,17,11,9,8,8,82,62,41,1024,1023,1020,24,24,24,26,18,35,0.00,5,,326<br />
2002-7-22,25,16,6,11,8,5,93,59,31,1025,1022,1017,24,24,24,14,6,,0.00,1,,161<br />
2002-7-23,29,21,13,14,10,7,72,51,29,1017,1014,1011,24,24,24,21,11,32,0.00,2,Rain,184<br />
